id;date_scraped;week_num;year;postal_code;ciqual_text_to_search;found_nutriments;origin;id_product;position;category;subcategory;second_subcategory;title_category_main_page;title_in_page_product;product_name;alcohol_grades;quantity;quantity_units;price;price_units;pvp;ingredients;bar_code;is_new_arrival;previous_pvp;nutriscore;planetscore;ciqual_text;ciqual_id;nom_nutrient;quantitat_nutrient;unitat_mesura_nutrient;certification_name
1;2026-07-27 13:06:30;31;2026;43812;Almond-flavored pistachio bonbon ice cream with pistachio sauce Hacendado Frozen food Ice cream Chocolates;1;España;21604;1;Congelados;Helados;Bombones;Productos del momento;Elige el tuyo, ¡disfruta!;Helado bombón pistacho Hacendado sabor almendra con salsa de pistacho;;0.54;l;8.52;€/l;4.60;leche desnatada reconstituida, azúcar, aceite refinado de girasol, grasas vegetales (coco y palma), granillo de pistacho (4,5%), lactosa y proteínas de la leche, leche entera en polvo, suero de leche, grasa vegetal (coco), pasta de almendra (2,9%), pasta de pistacho (2,6%), jarabe de glucosa y fructosa, cacao desgrasado en polvo, sal, emulgentes (lecitinas (soja), monoglicéridos y diglicéridos de ácidos grasos), estabilizantes (goma garrofín, goma guar, carragenanos), extracto de espirulina, colorante (e 161b) y aroma. puede contener trazas de otros frutos de cáscara.;8402001045264;0;;;;Ice cream, stick, chocolate-coated;39503;Energia (kcal);379.0;kcal;Gluten-free
1;2026-07-27 13:06:30;31;2026;43812;Almond-flavored pistachio bonbon ice cream with pistachio sauce Hacendado Frozen food Ice cream Chocolates;1;España;21604;1;Congelados;Helados;Bombones;Productos del momento;Elige el tuyo, ¡disfruta!;Helado bombón pistacho Hacendado sabor almendra con salsa de pistacho;;0.54;l;8.52;€/l;4.60;leche desnatada reconstituida, azúcar, aceite refinado de girasol, grasas vegetales (coco y palma), granillo de pistacho (4,5%), lactosa y proteínas de la leche, leche entera en polvo, suero de leche, grasa vegetal (coco), pasta de almendra (2,9%), pasta de pistacho (2,6%), jarabe de glucosa y fructosa, cacao desgrasado en polvo, sal, emulgentes (lecitinas (soja), monoglicéridos y diglicéridos de ácidos grasos), estabilizantes (goma garrofín, goma guar, carragenanos), extracto de espirulina, colorante (e 161b) y aroma. puede contener trazas de otros frutos de cáscara.;8402001045264;0;;;;Ice cream, stick, chocolate-coated;39503;Energia (kJ);1580.0;kJ;Gluten-free
1;2026-07-27 13:06:30;31;2026;43812;Almond-flavored pistachio bonbon ice cream with pistachio sauce Hacendado Frozen food Ice cream Chocolates;1;España;21604;1;Congelados;Helados;Bombones;Productos del momento;Elige el tuyo, ¡disfruta!;Helado bombón pistacho Hacendado sabor almendra con salsa de pistacho;;0.54;l;8.52;€/l;4.60;leche desnatada reconstituida, azúcar, aceite refinado de girasol, grasas vegetales (coco y palma), granillo de pistacho (4,5%), lactosa y proteínas de la leche, leche entera en polvo, suero de leche, grasa vegetal (coco), pasta de almendra (2,9%), pasta de pistacho (2,6%), jarabe de glucosa y fructosa, cacao desgrasado en polvo, sal, emulgentes (lecitinas (soja), monoglicéridos y diglicéridos de ácidos grasos), estabilizantes (goma garrofín, goma guar, carragenanos), extracto de espirulina, colorante (e 161b) y aroma. puede contener trazas de otros frutos de cáscara.;8402001045264;0;;;;Ice cream, stick, chocolate-coated;39503;greixos_totals_g;24.8;g;Gluten-free
1;2026-07-27 13:06:30;31;2026;43812;Almond-flavored pistachio bonbon ice cream with pistachio sauce Hacendado Frozen food Ice cream Chocolates;1;España;21604;1;Congelados;Helados;Bombones;Productos del momento;Elige el tuyo, ¡disfruta!;Helado bombón pistacho Hacendado sabor almendra con salsa de pistacho;;0.54;l;8.52;€/l;4.60;leche desnatada reconstituida, azúcar, aceite refinado de girasol, grasas vegetales (coco y palma), granillo de pistacho (4,5%), lactosa y proteínas de la leche, leche entera en polvo, suero de leche, grasa vegetal (coco), pasta de almendra (2,9%), pasta de pistacho (2,6%), jarabe de glucosa y fructosa, cacao desgrasado en polvo, sal, emulgentes (lecitinas (soja), monoglicéridos y diglicéridos de ácidos grasos), estabilizantes (goma garrofín, goma guar, carragenanos), extracto de espirulina, colorante (e 161b) y aroma. puede contener trazas de otros frutos de cáscara.;8402001045264;0;;;;Ice cream, stick, chocolate-coated;39503;greixos_saturats_g;9.0;g;Gluten-free
1;2026-07-27 13:06:30;31;2026;43812;Almond-flavored pistachio bonbon ice cream with pistachio sauce Hacendado Frozen food Ice cream Chocolates;1;España;21604;1;Congelados;Helados;Bombones;Productos del momento;Elige el tuyo, ¡disfruta!;Helado bombón pistacho Hacendado sabor almendra con salsa de pistacho;;0.54;l;8.52;€/l;4.60;leche desnatada reconstituida, azúcar, aceite refinado de girasol, grasas vegetales (coco y palma), granillo de pistacho (4,5%), lactosa y proteínas de la leche, leche entera en polvo, suero de leche, grasa vegetal (coco), pasta de almendra (2,9%), pasta de pistacho (2,6%), jarabe de glucosa y fructosa, cacao desgrasado en polvo, sal, emulgentes (lecitinas (soja), monoglicéridos y diglicéridos de ácidos grasos), estabilizantes (goma garrofín, goma guar, carragenanos), extracto de espirulina, colorante (e 161b) y aroma. puede contener trazas de otros frutos de cáscara.;8402001045264;0;;;;Ice cream, stick, chocolate-coated;39503;greixos_monoinsaturats_g;7.2;g;Gluten-free
1;2026-07-27 13:06:30;31;2026;43812;Almond-flavored pistachio bonbon ice cream with pistachio sauce Hacendado Frozen food Ice cream Chocolates;1;España;21604;1;Congelados;Helados;Bombones;Productos del momento;Elige el tuyo, ¡disfruta!;Helado bombón pistacho Hacendado sabor almendra con salsa de pistacho;;0.54;l;8.52;€/l;4.60;leche desnatada reconstituida, azúcar, aceite refinado de girasol, grasas vegetales (coco y palma), granillo de pistacho (4,5%), lactosa y proteínas de la leche, leche entera en polvo, suero de leche, grasa vegetal (coco), pasta de almendra (2,9%), pasta de pistacho (2,6%), jarabe de glucosa y fructosa, cacao desgrasado en polvo, sal, emulgentes (lecitinas (soja), monoglicéridos y diglicéridos de ácidos grasos), estabilizantes (goma garrofín, goma guar, carragenanos), extracto de espirulina, colorante (e 161b) y aroma. puede contener trazas de otros frutos de cáscara.;8402001045264;0;;;;Ice cream, stick, chocolate-coated;39503;greixos_poliinsaturats_g;7.6;g;Gluten-free
1;2026-07-27 13:06:30;31;2026;43812;Almond-flavored pistachio bonbon ice cream with pistachio sauce Hacendado Frozen food Ice cream Chocolates;1;España;21604;1;Congelados;Helados;Bombones;Productos del momento;Elige el tuyo, ¡disfruta!;Helado bombón pistacho Hacendado sabor almendra con salsa de pistacho;;0.54;l;8.52;€/l;4.60;leche desnatada reconstituida, azúcar, aceite refinado de girasol, grasas vegetales (coco y palma), granillo de pistacho (4,5%), lactosa y proteínas de la leche, leche entera en polvo, suero de leche, grasa vegetal (coco), pasta de almendra (2,9%), pasta de pistacho (2,6%), jarabe de glucosa y fructosa, cacao desgrasado en polvo, sal, emulgentes (lecitinas (soja), monoglicéridos y diglicéridos de ácidos grasos), estabilizantes (goma garrofín, goma guar, carragenanos), extracto de espirulina, colorante (e 161b) y aroma. puede contener trazas de otros frutos de cáscara.;8402001045264;0;;;;Ice cream, stick, chocolate-coated;39503;hidrats_carboni_g;33.3;g;Gluten-free
1;2026-07-27 13:06:30;31;2026;43812;Almond-flavored pistachio bonbon ice cream with pistachio sauce Hacendado Frozen food Ice cream Chocolates;1;España;21604;1;Congelados;Helados;Bombones;Productos del momento;Elige el tuyo, ¡disfruta!;Helado bombón pistacho Hacendado sabor almendra con salsa de pistacho;;0.54;l;8.52;€/l;4.60;leche desnatada reconstituida, azúcar, aceite refinado de girasol, grasas vegetales (coco y palma), granillo de pistacho (4,5%), lactosa y proteínas de la leche, leche entera en polvo, suero de leche, grasa vegetal (coco), pasta de almendra (2,9%), pasta de pistacho (2,6%), jarabe de glucosa y fructosa, cacao desgrasado en polvo, sal, emulgentes (lecitinas (soja), monoglicéridos y diglicéridos de ácidos grasos), estabilizantes (goma garrofín, goma guar, carragenanos), extracto de espirulina, colorante (e 161b) y aroma. puede contener trazas de otros frutos de cáscara.;8402001045264;0;;;;Ice cream, stick, chocolate-coated;39503;sucres_g;32.4;g;Gluten-free
1;2026-07-27 13:06:30;31;2026;43812;Almond-flavored pistachio bonbon ice cream with pistachio sauce Hacendado Frozen food Ice cream Chocolates;1;España;21604;1;Congelados;Helados;Bombones;Productos del momento;Elige el tuyo, ¡disfruta!;Helado bombón pistacho Hacendado sabor almendra con salsa de pistacho;;0.54;l;8.52;€/l;4.60;leche desnatada reconstituida, azúcar, aceite refinado de girasol, grasas vegetales (coco y palma), granillo de pistacho (4,5%), lactosa y proteínas de la leche, leche entera en polvo, suero de leche, grasa vegetal (coco), pasta de almendra (2,9%), pasta de pistacho (2,6%), jarabe de glucosa y fructosa, cacao desgrasado en polvo, sal, emulgentes (lecitinas (soja), monoglicéridos y diglicéridos de ácidos grasos), estabilizantes (goma garrofín, goma guar, carragenanos), extracto de espirulina, colorante (e 161b) y aroma. puede contener trazas de otros frutos de cáscara.;8402001045264;0;;;;Ice cream, stick, chocolate-coated;39503;fibra_g;1.2;g;Gluten-free
1;2026-07-27 13:06:30;31;2026;43812;Almond-flavored pistachio bonbon ice cream with pistachio sauce Hacendado Frozen food Ice cream Chocolates;1;España;21604;1;Congelados;Helados;Bombones;Productos del momento;Elige el tuyo, ¡disfruta!;Helado bombón pistacho Hacendado sabor almendra con salsa de pistacho;;0.54;l;8.52;€/l;4.60;leche desnatada reconstituida, azúcar, aceite refinado de girasol, grasas vegetales (coco y palma), granillo de pistacho (4,5%), lactosa y proteínas de la leche, leche entera en polvo, suero de leche, grasa vegetal (coco), pasta de almendra (2,9%), pasta de pistacho (2,6%), jarabe de glucosa y fructosa, cacao desgrasado en polvo, sal, emulgentes (lecitinas (soja), monoglicéridos y diglicéridos de ácidos grasos), estabilizantes (goma garrofín, goma guar, carragenanos), extracto de espirulina, colorante (e 161b) y aroma. puede contener trazas de otros frutos de cáscara.;8402001045264;0;;;;Ice cream, stick, chocolate-coated;39503;proteines_g;5.2;g;Gluten-free
1;2026-07-27 13:06:30;31;2026;43812;Almond-flavored pistachio bonbon ice cream with pistachio sauce Hacendado Frozen food Ice cream Chocolates;1;España;21604;1;Congelados;Helados;Bombones;Productos del momento;Elige el tuyo, ¡disfruta!;Helado bombón pistacho Hacendado sabor almendra con salsa de pistacho;;0.54;l;8.52;€/l;4.60;leche desnatada reconstituida, azúcar, aceite refinado de girasol, grasas vegetales (coco y palma), granillo de pistacho (4,5%), lactosa y proteínas de la leche, leche entera en polvo, suero de leche, grasa vegetal (coco), pasta de almendra (2,9%), pasta de pistacho (2,6%), jarabe de glucosa y fructosa, cacao desgrasado en polvo, sal, emulgentes (lecitinas (soja), monoglicéridos y diglicéridos de ácidos grasos), estabilizantes (goma garrofín, goma guar, carragenanos), extracto de espirulina, colorante (e 161b) y aroma. puede contener trazas de otros frutos de cáscara.;8402001045264;0;;;;Ice cream, stick, chocolate-coated;39503;sal_g;0.26;g;Gluten-free
2;2026-07-27 13:06:30;31;2026;43812;Golden pecan ice cream vainilla with pecan pieces, sweet maple sauce and caramel sauce Hacendado Frozen food Ice cream Tubs;1;España;21578;2;Congelados;Helados;Tarrinas;Productos del momento;Elige el tuyo, ¡disfruta!;Helado golden pecan Hacendado sabor vainilla con trozos de nueces de pecán, salsa dulce de arce y caramelo;;0.5;l;6.50;€/l;3.25;helado crema sabor a vainilla con trozos de nueces de pecán caramelizadas (10%), salsa dulce de arce (7%) y salsa de caramelo (7%)ingredientes: leche desnatada reconstituida, leche entera, azúcar, mantequilla (leche), trozos de nueces de pecán (4,8%), leche desnatada en polvo, agua, jarabe de glucosa, jarabe de glucosa y fructosa, yema de huevo, leche desnatada condensada, jarabe de azúcar invertido, extracto de vainilla bourbon, sirope de arce (0,3%), emulgente (monoglicéridos y diglicéridos de ácidos grasos), almidón modificado, estabilizantes (goma garrofin, goma guar, carragenanos), sal, jarabe de azúcar caramelizado, colorante (caramelo natural), correctores de acidez (fosfatos de sodio, ácido cítrico), aromas, espesante (goma xantana). trazas de otros frutos de cáscara.;8402001047299;0;;;;Ice cream, in box;39515;Energia (kcal);258.0;kcal;Gluten-free
2;2026-07-27 13:06:30;31;2026;43812;Golden pecan ice cream vainilla with pecan pieces, sweet maple sauce and caramel sauce Hacendado Frozen food Ice cream Tubs;1;España;21578;2;Congelados;Helados;Tarrinas;Productos del momento;Elige el tuyo, ¡disfruta!;Helado golden pecan Hacendado sabor vainilla con trozos de nueces de pecán, salsa dulce de arce y caramelo;;0.5;l;6.50;€/l;3.25;helado crema sabor a vainilla con trozos de nueces de pecán caramelizadas (10%), salsa dulce de arce (7%) y salsa de caramelo (7%)ingredientes: leche desnatada reconstituida, leche entera, azúcar, mantequilla (leche), trozos de nueces de pecán (4,8%), leche desnatada en polvo, agua, jarabe de glucosa, jarabe de glucosa y fructosa, yema de huevo, leche desnatada condensada, jarabe de azúcar invertido, extracto de vainilla bourbon, sirope de arce (0,3%), emulgente (monoglicéridos y diglicéridos de ácidos grasos), almidón modificado, estabilizantes (goma garrofin, goma guar, carragenanos), sal, jarabe de azúcar caramelizado, colorante (caramelo natural), correctores de acidez (fosfatos de sodio, ácido cítrico), aromas, espesante (goma xantana). trazas de otros frutos de cáscara.;8402001047299;0;;;;Ice cream, in box;39515;Energia (kJ);1079.0;kJ;Gluten-free
2;2026-07-27 13:06:30;31;2026;43812;Golden pecan ice cream vainilla with pecan pieces, sweet maple sauce and caramel sauce Hacendado Frozen food Ice cream Tubs;1;España;21578;2;Congelados;Helados;Tarrinas;Productos del momento;Elige el tuyo, ¡disfruta!;Helado golden pecan Hacendado sabor vainilla con trozos de nueces de pecán, salsa dulce de arce y caramelo;;0.5;l;6.50;€/l;3.25;helado crema sabor a vainilla con trozos de nueces de pecán caramelizadas (10%), salsa dulce de arce (7%) y salsa de caramelo (7%)ingredientes: leche desnatada reconstituida, leche entera, azúcar, mantequilla (leche), trozos de nueces de pecán (4,8%), leche desnatada en polvo, agua, jarabe de glucosa, jarabe de glucosa y fructosa, yema de huevo, leche desnatada condensada, jarabe de azúcar invertido, extracto de vainilla bourbon, sirope de arce (0,3%), emulgente (monoglicéridos y diglicéridos de ácidos grasos), almidón modificado, estabilizantes (goma garrofin, goma guar, carragenanos), sal, jarabe de azúcar caramelizado, colorante (caramelo natural), correctores de acidez (fosfatos de sodio, ácido cítrico), aromas, espesante (goma xantana). trazas de otros frutos de cáscara.;8402001047299;0;;;;Ice cream, in box;39515;greixos_totals_g;14.0;g;Gluten-free
2;2026-07-27 13:06:30;31;2026;43812;Golden pecan ice cream vainilla with pecan pieces, sweet maple sauce and caramel sauce Hacendado Frozen food Ice cream Tubs;1;España;21578;2;Congelados;Helados;Tarrinas;Productos del momento;Elige el tuyo, ¡disfruta!;Helado golden pecan Hacendado sabor vainilla con trozos de nueces de pecán, salsa dulce de arce y caramelo;;0.5;l;6.50;€/l;3.25;helado crema sabor a vainilla con trozos de nueces de pecán caramelizadas (10%), salsa dulce de arce (7%) y salsa de caramelo (7%)ingredientes: leche desnatada reconstituida, leche entera, azúcar, mantequilla (leche), trozos de nueces de pecán (4,8%), leche desnatada en polvo, agua, jarabe de glucosa, jarabe de glucosa y fructosa, yema de huevo, leche desnatada condensada, jarabe de azúcar invertido, extracto de vainilla bourbon, sirope de arce (0,3%), emulgente (monoglicéridos y diglicéridos de ácidos grasos), almidón modificado, estabilizantes (goma garrofin, goma guar, carragenanos), sal, jarabe de azúcar caramelizado, colorante (caramelo natural), correctores de acidez (fosfatos de sodio, ácido cítrico), aromas, espesante (goma xantana). trazas de otros frutos de cáscara.;8402001047299;0;;;;Ice cream, in box;39515;greixos_saturats_g;6.8;g;Gluten-free
2;2026-07-27 13:06:30;31;2026;43812;Golden pecan ice cream vainilla with pecan pieces, sweet maple sauce and caramel sauce Hacendado Frozen food Ice cream Tubs;1;España;21578;2;Congelados;Helados;Tarrinas;Productos del momento;Elige el tuyo, ¡disfruta!;Helado golden pecan Hacendado sabor vainilla con trozos de nueces de pecán, salsa dulce de arce y caramelo;;0.5;l;6.50;€/l;3.25;helado crema sabor a vainilla con trozos de nueces de pecán caramelizadas (10%), salsa dulce de arce (7%) y salsa de caramelo (7%)ingredientes: leche desnatada reconstituida, leche entera, azúcar, mantequilla (leche), trozos de nueces de pecán (4,8%), leche desnatada en polvo, agua, jarabe de glucosa, jarabe de glucosa y fructosa, yema de huevo, leche desnatada condensada, jarabe de azúcar invertido, extracto de vainilla bourbon, sirope de arce (0,3%), emulgente (monoglicéridos y diglicéridos de ácidos grasos), almidón modificado, estabilizantes (goma garrofin, goma guar, carragenanos), sal, jarabe de azúcar caramelizado, colorante (caramelo natural), correctores de acidez (fosfatos de sodio, ácido cítrico), aromas, espesante (goma xantana). trazas de otros frutos de cáscara.;8402001047299;0;;;;Ice cream, in box;39515;hidrats_carboni_g;29.0;g;Gluten-free
2;2026-07-27 13:06:30;31;2026;43812;Golden pecan ice cream vainilla with pecan pieces, sweet maple sauce and caramel sauce Hacendado Frozen food Ice cream Tubs;1;España;21578;2;Congelados;Helados;Tarrinas;Productos del momento;Elige el tuyo, ¡disfruta!;Helado golden pecan Hacendado sabor vainilla con trozos de nueces de pecán, salsa dulce de arce y caramelo;;0.5;l;6.50;€/l;3.25;helado crema sabor a vainilla con trozos de nueces de pecán caramelizadas (10%), salsa dulce de arce (7%) y salsa de caramelo (7%)ingredientes: leche desnatada reconstituida, leche entera, azúcar, mantequilla (leche), trozos de nueces de pecán (4,8%), leche desnatada en polvo, agua, jarabe de glucosa, jarabe de glucosa y fructosa, yema de huevo, leche desnatada condensada, jarabe de azúcar invertido, extracto de vainilla bourbon, sirope de arce (0,3%), emulgente (monoglicéridos y diglicéridos de ácidos grasos), almidón modificado, estabilizantes (goma garrofin, goma guar, carragenanos), sal, jarabe de azúcar caramelizado, colorante (caramelo natural), correctores de acidez (fosfatos de sodio, ácido cítrico), aromas, espesante (goma xantana). trazas de otros frutos de cáscara.;8402001047299;0;;;;Ice cream, in box;39515;sucres_g;28.0;g;Gluten-free
2;2026-07-27 13:06:30;31;2026;43812;Golden pecan ice cream vainilla with pecan pieces, sweet maple sauce and caramel sauce Hacendado Frozen food Ice cream Tubs;1;España;21578;2;Congelados;Helados;Tarrinas;Productos del momento;Elige el tuyo, ¡disfruta!;Helado golden pecan Hacendado sabor vainilla con trozos de nueces de pecán, salsa dulce de arce y caramelo;;0.5;l;6.50;€/l;3.25;helado crema sabor a vainilla con trozos de nueces de pecán caramelizadas (10%), salsa dulce de arce (7%) y salsa de caramelo (7%)ingredientes: leche desnatada reconstituida, leche entera, azúcar, mantequilla (leche), trozos de nueces de pecán (4,8%), leche desnatada en polvo, agua, jarabe de glucosa, jarabe de glucosa y fructosa, yema de huevo, leche desnatada condensada, jarabe de azúcar invertido, extracto de vainilla bourbon, sirope de arce (0,3%), emulgente (monoglicéridos y diglicéridos de ácidos grasos), almidón modificado, estabilizantes (goma garrofin, goma guar, carragenanos), sal, jarabe de azúcar caramelizado, colorante (caramelo natural), correctores de acidez (fosfatos de sodio, ácido cítrico), aromas, espesante (goma xantana). trazas de otros frutos de cáscara.;8402001047299;0;;;;Ice cream, in box;39515;proteines_g;4.0;g;Gluten-free
2;2026-07-27 13:06:30;31;2026;43812;Golden pecan ice cream vainilla with pecan pieces, sweet maple sauce and caramel sauce Hacendado Frozen food Ice cream Tubs;1;España;21578;2;Congelados;Helados;Tarrinas;Productos del momento;Elige el tuyo, ¡disfruta!;Helado golden pecan Hacendado sabor vainilla con trozos de nueces de pecán, salsa dulce de arce y caramelo;;0.5;l;6.50;€/l;3.25;helado crema sabor a vainilla con trozos de nueces de pecán caramelizadas (10%), salsa dulce de arce (7%) y salsa de caramelo (7%)ingredientes: leche desnatada reconstituida, leche entera, azúcar, mantequilla (leche), trozos de nueces de pecán (4,8%), leche desnatada en polvo, agua, jarabe de glucosa, jarabe de glucosa y fructosa, yema de huevo, leche desnatada condensada, jarabe de azúcar invertido, extracto de vainilla bourbon, sirope de arce (0,3%), emulgente (monoglicéridos y diglicéridos de ácidos grasos), almidón modificado, estabilizantes (goma garrofin, goma guar, carragenanos), sal, jarabe de azúcar caramelizado, colorante (caramelo natural), correctores de acidez (fosfatos de sodio, ácido cítrico), aromas, espesante (goma xantana). trazas de otros frutos de cáscara.;8402001047299;0;;;;Ice cream, in box;39515;sal_g;0.26;g;Gluten-free
3;2026-07-27 13:06:30;31;2026;43812;Iced lemon Hacendado Frozen food Ice cream Slushies and frozen ice creams;1;España;64705;3;Congelados;Helados;Granizados y helados de hielo;Productos del momento;Elige el tuyo, ¡disfruta!;Granizado de limón Hacendado;;1.2;l;2.25;€/l;2.70;granizado de limón. ingredientes: agua, azúcar, zumo de limón 14,5%, corteza de limón (0,1%), aroma de limón y colorante (curcumina).;8480000647054;0;;;;Ice cream, in box;39515;Energia (kcal);82.0;kcal;Gluten-free
3;2026-07-27 13:06:30;31;2026;43812;Iced lemon Hacendado Frozen food Ice cream Slushies and frozen ice creams;1;España;64705;3;Congelados;Helados;Granizados y helados de hielo;Productos del momento;Elige el tuyo, ¡disfruta!;Granizado de limón Hacendado;;1.2;l;2.25;€/l;2.70;granizado de limón. ingredientes: agua, azúcar, zumo de limón 14,5%, corteza de limón (0,1%), aroma de limón y colorante (curcumina).;8480000647054;0;;;;Ice cream, in box;39515;Energia (kJ);349.0;kJ;Gluten-free
3;2026-07-27 13:06:30;31;2026;43812;Iced lemon Hacendado Frozen food Ice cream Slushies and frozen ice creams;1;España;64705;3;Congelados;Helados;Granizados y helados de hielo;Productos del momento;Elige el tuyo, ¡disfruta!;Granizado de limón Hacendado;;1.2;l;2.25;€/l;2.70;granizado de limón. ingredientes: agua, azúcar, zumo de limón 14,5%, corteza de limón (0,1%), aroma de limón y colorante (curcumina).;8480000647054;0;;;;Ice cream, in box;39515;greixos_totals_g;0.1;g;Gluten-free
3;2026-07-27 13:06:30;31;2026;43812;Iced lemon Hacendado Frozen food Ice cream Slushies and frozen ice creams;1;España;64705;3;Congelados;Helados;Granizados y helados de hielo;Productos del momento;Elige el tuyo, ¡disfruta!;Granizado de limón Hacendado;;1.2;l;2.25;€/l;2.70;granizado de limón. ingredientes: agua, azúcar, zumo de limón 14,5%, corteza de limón (0,1%), aroma de limón y colorante (curcumina).;8480000647054;0;;;;Ice cream, in box;39515;greixos_saturats_g;0.0;g;Gluten-free
3;2026-07-27 13:06:30;31;2026;43812;Iced lemon Hacendado Frozen food Ice cream Slushies and frozen ice creams;1;España;64705;3;Congelados;Helados;Granizados y helados de hielo;Productos del momento;Elige el tuyo, ¡disfruta!;Granizado de limón Hacendado;;1.2;l;2.25;€/l;2.70;granizado de limón. ingredientes: agua, azúcar, zumo de limón 14,5%, corteza de limón (0,1%), aroma de limón y colorante (curcumina).;8480000647054;0;;;;Ice cream, in box;39515;hidrats_carboni_g;20.0;g;Gluten-free
3;2026-07-27 13:06:30;31;2026;43812;Iced lemon Hacendado Frozen food Ice cream Slushies and frozen ice creams;1;España;64705;3;Congelados;Helados;Granizados y helados de hielo;Productos del momento;Elige el tuyo, ¡disfruta!;Granizado de limón Hacendado;;1.2;l;2.25;€/l;2.70;granizado de limón. ingredientes: agua, azúcar, zumo de limón 14,5%, corteza de limón (0,1%), aroma de limón y colorante (curcumina).;8480000647054;0;;;;Ice cream, in box;39515;sucres_g;19.0;g;Gluten-free
3;2026-07-27 13:06:30;31;2026;43812;Iced lemon Hacendado Frozen food Ice cream Slushies and frozen ice creams;1;España;64705;3;Congelados;Helados;Granizados y helados de hielo;Productos del momento;Elige el tuyo, ¡disfruta!;Granizado de limón Hacendado;;1.2;l;2.25;€/l;2.70;granizado de limón. ingredientes: agua, azúcar, zumo de limón 14,5%, corteza de limón (0,1%), aroma de limón y colorante (curcumina).;8480000647054;0;;;;Ice cream, in box;39515;proteines_g;0.1;g;Gluten-free
3;2026-07-27 13:06:30;31;2026;43812;Iced lemon Hacendado Frozen food Ice cream Slushies and frozen ice creams;1;España;64705;3;Congelados;Helados;Granizados y helados de hielo;Productos del momento;Elige el tuyo, ¡disfruta!;Granizado de limón Hacendado;;1.2;l;2.25;€/l;2.70;granizado de limón. ingredientes: agua, azúcar, zumo de limón 14,5%, corteza de limón (0,1%), aroma de limón y colorante (curcumina).;8480000647054;0;;;;Ice cream, in box;39515;sal_g;0.04;g;Gluten-free
4;2026-07-27 13:06:30;31;2026;43812;Iced coffee Hacendado Frozen food Ice cream Slushies and frozen ice creams;1;España;64128;4;Congelados;Helados;Granizados y helados de hielo;Productos del momento;Elige el tuyo, ¡disfruta!;Granizado de café Hacendado;;1.2;l;2.63;€/l;3.15;granizado de café. ingredientes:agua, café (37%) (café molido de tueste natural (8%)), azúcar, café soluble (0,9%), caramelo y colorante (e-150d).;8480000641281;0;;;;;;Energia (kcal);73.0;kcal;Gluten-free
4;2026-07-27 13:06:30;31;2026;43812;Iced coffee Hacendado Frozen food Ice cream Slushies and frozen ice creams;1;España;64128;4;Congelados;Helados;Granizados y helados de hielo;Productos del momento;Elige el tuyo, ¡disfruta!;Granizado de café Hacendado;;1.2;l;2.63;€/l;3.15;granizado de café. ingredientes:agua, café (37%) (café molido de tueste natural (8%)), azúcar, café soluble (0,9%), caramelo y colorante (e-150d).;8480000641281;0;;;;;;Energia (kJ);309.0;kJ;Gluten-free
4;2026-07-27 13:06:30;31;2026;43812;Iced coffee Hacendado Frozen food Ice cream Slushies and frozen ice creams;1;España;64128;4;Congelados;Helados;Granizados y helados de hielo;Productos del momento;Elige el tuyo, ¡disfruta!;Granizado de café Hacendado;;1.2;l;2.63;€/l;3.15;granizado de café. ingredientes:agua, café (37%) (café molido de tueste natural (8%)), azúcar, café soluble (0,9%), caramelo y colorante (e-150d).;8480000641281;0;;;;;;greixos_totals_g;0.2;g;Gluten-free
4;2026-07-27 13:06:30;31;2026;43812;Iced coffee Hacendado Frozen food Ice cream Slushies and frozen ice creams;1;España;64128;4;Congelados;Helados;Granizados y helados de hielo;Productos del momento;Elige el tuyo, ¡disfruta!;Granizado de café Hacendado;;1.2;l;2.63;€/l;3.15;granizado de café. ingredientes:agua, café (37%) (café molido de tueste natural (8%)), azúcar, café soluble (0,9%), caramelo y colorante (e-150d).;8480000641281;0;;;;;;greixos_saturats_g;0.1;g;Gluten-free
4;2026-07-27 13:06:30;31;2026;43812;Iced coffee Hacendado Frozen food Ice cream Slushies and frozen ice creams;1;España;64128;4;Congelados;Helados;Granizados y helados de hielo;Productos del momento;Elige el tuyo, ¡disfruta!;Granizado de café Hacendado;;1.2;l;2.63;€/l;3.15;granizado de café. ingredientes:agua, café (37%) (café molido de tueste natural (8%)), azúcar, café soluble (0,9%), caramelo y colorante (e-150d).;8480000641281;0;;;;;;hidrats_carboni_g;17.0;g;Gluten-free
4;2026-07-27 13:06:30;31;2026;43812;Iced coffee Hacendado Frozen food Ice cream Slushies and frozen ice creams;1;España;64128;4;Congelados;Helados;Granizados y helados de hielo;Productos del momento;Elige el tuyo, ¡disfruta!;Granizado de café Hacendado;;1.2;l;2.63;€/l;3.15;granizado de café. ingredientes:agua, café (37%) (café molido de tueste natural (8%)), azúcar, café soluble (0,9%), caramelo y colorante (e-150d).;8480000641281;0;;;;;;sucres_g;17.0;g;Gluten-free
4;2026-07-27 13:06:30;31;2026;43812;Iced coffee Hacendado Frozen food Ice cream Slushies and frozen ice creams;1;España;64128;4;Congelados;Helados;Granizados y helados de hielo;Productos del momento;Elige el tuyo, ¡disfruta!;Granizado de café Hacendado;;1.2;l;2.63;€/l;3.15;granizado de café. ingredientes:agua, café (37%) (café molido de tueste natural (8%)), azúcar, café soluble (0,9%), caramelo y colorante (e-150d).;8480000641281;0;;;;;;proteines_g;0.4;g;Gluten-free
